date,region,new_cases,new_deaths
2020-09-14,전북,1,0
2020-09-14,제주,0,0
2020-09-14,충남,8,0
2020-09-14,충북,0,0
2020-09-15,강원,1,0
2020-09-15,검역,5,0
2020-09-15,경기,39,0
2020-09-15,경남,2,0
2020-09-15,경북,1,0
2020-09-15,계(명),106,3
2020-09-15,광주,1,0
2020-09-15,대구,0,1
2020-09-15,대전,3,0
2020-09-15,부산,4,0
2020-09-15,서울,32,2
2020-09-15,세종,0,0
2020-09-15,울산,0,0
2020-09-15,인천,9,0
2020-09-15,전남,0,0
2020-09-15,전북,1,0
2020-09-15,제주,3,0
2020-09-15,충남,3,0
2020-09-15,충북,2,0
2020-09-16,강원,0,0
2020-09-16,검역,2,0
2020-09-16,경기,26,0
2020-09-16,경남,3,0
2020-09-16,경북,2,0
2020-09-16,계(명),113,0
2020-09-16,광주,2,0
2020-09-16,대구,4,0
2020-09-16,대전,1,0
2020-09-16,부산,4,0
2020-09-16,서울,51,0
2020-09-16,세종,0,0
2020-09-16,울산,0,0
2020-09-16,인천,9,0
2020-09-16,전남,0,0
2020-09-16,전북,5,0
2020-09-16,제주,0,0
2020-09-16,충남,2,0
2020-09-16,충북,2,0
2020-09-17,강원,0,0
2020-09-17,검역,2,0
2020-09-17,경기,54,2
2020-09-17,경남,3,0
2020-09-17,경북,6,1
2020-09-17,계(명),153,5
2020-09-17,광주,1,0
2020-09-17,대구,2,0
2020-09-17,대전,1,0
2020-09-17,부산,2,0
2020-09-17,서울,64,1
2020-09-17,세종,0,0
2020-09-17,울산,0,0
2020-09-17,인천,7,1
2020-09-17,전남,1,0
2020-09-17,전북,0,0
2020-09-17,제주,0,0
2020-09-17,충남,10,0
2020-09-17,충북,0,0
2020-09-18,강원,0,0
2020-09-18,검역,2,0
2020-09-18,경기,37,1
2020-09-18,경남,4,0
2020-09-18,경북,5,0
2020-09-18,계(명),126,5
2020-09-18,광주,0,0
2020-09-18,대구,2,0
2020-09-18,대전,3,0
2020-09-18,부산,2,0
2020-09-18,서울,46,3
2020-09-18,세종,0,0
2020-09-18,울산,0,0
2020-09-18,인천,6,1
2020-09-18,전남,0,0
2020-09-18,전북,8,0
2020-09-18,제주,2,0
2020-09-18,충남,6,0
2020-09-18,충북,3,0
2020-09-19,강원,0,0
2020-09-19,검역,1,0
2020-09-19,경기,41,0
2020-09-19,경남,1,0
2020-09-19,경북,4,0
2020-09-19,계(명),110,1
2020-09-19,광주,0,0
2020-09-19,대구,2,0
2020-09-19,대전,2,0
2020-09-19,부산,2,0
2020-09-19,서울,40,0
2020-09-19,세종,0,0
2020-09-19,울산,0,1
2020-09-19,인천,11,0
2020-09-19,전남,0,0
2020-09-19,전북,1,0
2020-09-19,제주,0,0
2020-09-19,충남,4,0
2020-09-19,충북,1,0
2020-09-20,강원,0,0
2020-09-20,검역,6,0
2020-09-20,경기,26,3
2020-09-20,경남,1,0
2020-09-20,경북,5,0
2020-09-20,계(명),82,5
2020-09-20,광주,0,0
2020-09-20,대구,2,1
2020-09-20,대전,2,0
2020-09-20,부산,6,0
2020-09-20,서울,28,1
2020-09-20,세종,0,0
2020-09-20,울산,1,0
2020-09-20,인천,3,0
2020-09-20,전남,0,0
2020-09-20,전북,0,0
2020-09-20,제주,0,0
2020-09-20,충남,1,0
2020-09-20,충북,1,0
2020-09-21,강원,0,0
2020-09-21,검역,10,0
2020-09-21,경기,18,1
2020-09-21,경남,2,0
2020-09-21,경북,1,0
2020-09-21,계(명),70,2
2020-09-21,광주,1,0
2020-09-21,대구,1,0
2020-09-21,대전,2,0
2020-09-21,부산,8,0
2020-09-21,서울,23,1
2020-09-21,세종,0,0
2020-09-21,울산,0,0
2020-09-21,인천,2,0
2020-09-21,전남,0,0
2020-09-21,전북,0,0
2020-09-21,제주,0,0
2020-09-21,충남,0,0
2020-09-21,충북,2,0
2020-09-22,강원,2,0
2020-09-22,검역,2,0
2020-09-22,경기,20,2
2020-09-22,경남,1,0
2020-09-22,경북,4,0
2020-09-22,계(명),61,3
2020-09-22,광주,0,0
2020-09-22,대구,0,0
2020-09-22,대전,0,0
2020-09-22,부산,5,0
2020-09-22,서울,21,1
2020-09-22,세종,1,0
2020-09-22,울산,1,0
2020-09-22,인천,2,0
2020-09-22,전남,0,0
2020-09-22,전북,0,0
2020-09-22,제주,0,0
2020-09-22,충남,0,0
2020-09-22,충북,2,0
2020-09-23,강원,1,0
2020-09-23,검역,6,0
2020-09-23,경기,30,0
2020-09-23,경남,0,0
2020-09-23,경북,6,0
2020-09-23,계(명),110,0
2020-09-23,광주,2,0
2020-09-23,대구,3,0
2020-09-23,대전,0,0
2020-09-23,부산,7,0
2020-09-23,서울,40,0
2020-09-23,세종,0,0
2020-09-23,울산,2,0
2020-09-23,인천,5,0
2020-09-23,전남,0,0
2020-09-23,전북,1,0
2020-09-23,제주,0,0
2020-09-23,충남,5,0
2020-09-23,충북,2,0
2020-09-24,강원,2,0
2020-09-24,검역,5,0
2020-09-24,경기,48,3
2020-09-24,경남,1,0
2020-09-24,경북,2,0
2020-09-24,계(명),125,5
2020-09-24,광주,0,0
2020-09-24,대구,1,0
2020-09-24,대전,1,0
2020-09-24,부산,7,0
2020-09-24,서울,39,1
2020-09-24,세종,3,0
2020-09-24,울산,0,0
2020-09-24,인천,10,0
2020-09-24,전남,1,0
2020-09-24,전북,1,0
2020-09-24,제주,1,0
2020-09-24,충남,1,1
2020-09-24,충북,2,0
2020-09-25,강원,1,0
2020-09-25,검역,6,0
2020-09-25,경기,27,0
2020-09-25,경남,1,0
2020-09-25,경북,6,0
2020-09-25,계(명),114,2
2020-09-25,광주,2,0
2020-09-25,대구,0,0
2020-09-25,대전,0,0
2020-09-25,부산,3,0
2020-09-25,서울,57,2
2020-09-25,세종,1,0
2020-09-25,울산,0,0
2020-09-25,인천,3,0
2020-09-25,전남,0,0
2020-09-25,전북,3,0
2020-09-25,제주,0,0
2020-09-25,충남,1,0
2020-09-25,충북,3,0
2020-09-26,강원,0,0
2020-09-26,검역,9,0
2020-09-26,경기,14,1
2020-09-26,경남,1,0
2020-09-26,경북,3,0
2020-09-26,계(명),61,4
2020-09-26,광주,0,0
2020-09-26,대구,1,1
2020-09-26,대전,1,0
2020-09-26,부산,2,0
2020-09-26,서울,26,1
2020-09-26,세종,0,0
2020-09-26,울산,0,0
2020-09-26,인천,1,0
2020-09-26,전남,0,0
2020-09-26,전북,3,0
2020-09-26,제주,0,0
2020-09-26,충남,0,1
2020-09-26,충북,0,0
2020-09-27,강원,0,0
2020-09-27,검역,11,0
2020-09-27,경기,21,1
2020-09-27,경남,1,0
2020-09-27,경북,6,0
2020-09-27,계(명),95,2
2020-09-27,광주,2,0
2020-09-27,대구,0,0
2020-09-27,대전,0,0
2020-09-27,부산,3,0
2020-09-27,서울,34,0
2020-09-27,세종,1,0
2020-09-27,울산,0,0
2020-09-27,인천,9,0
2020-09-27,전남,1,1
2020-09-27,전북,2,0
2020-09-27,제주,0,0
2020-09-27,충남,2,0
2020-09-27,충북,2,0
2020-09-28,강원,1,0
2020-09-28,검역,7,0
2020-09-28,경기,14,2
2020-09-28,경남,1,0
2020-09-28,경북,4,0
2020-09-28,계(명),50,5
2020-09-28,광주,0,0
2020-09-28,대구,0,0
2020-09-28,대전,0,1
2020-09-28,부산,1,0
2020-09-28,서울,19,1
2020-09-28,세종,0,0
2020-09-28,울산,1,0
2020-09-28,인천,1,0
2020-09-28,전남,0,0
2020-09-28,전북,0,0
2020-09-28,제주,0,0
2020-09-28,충남,0,1
2020-09-28,충북,1,0
2020-09-29,강원,0,0
2020-09-29,검역,9,0
2020-09-29,경기,10,1
2020-09-29,경남,0,0
2020-09-29,경북,2,0
2020-09-29,계(명),38,1
2020-09-29,광주,0,0
2020-09-29,대구,0,0
2020-09-29,대전,0,0
2020-09-29,부산,3,0
2020-09-29,서울,11,0
2020-09-29,세종,0,0
2020-09-29,울산,0,0
2020-09-29,인천,0,0
2020-09-29,전남,0,0
2020-09-29,전북,0,0
2020-09-29,제주,0,0
2020-09-29,충남,2,0
2020-09-29,충북,1,0
2020-09-30,강원,0,0
2020-09-30,검역,5,0
2020-09-30,경기,26,1
2020-09-30,경남,0,0
2020-09-30,경북,6,1
2020-09-30,계(명),113,6
2020-09-30,광주,3,0
2020-09-30,대구,2,0
2020-09-30,대전,2,0
2020-09-30,부산,5,0
2020-09-30,서울,51,2
2020-09-30,세종,0,0
2020-09-30,울산,1,0
2020-09-30,인천,4,0
2020-09-30,전남,0,1
2020-09-30,전북,3,0
2020-09-30,제주,0,0
2020-09-30,충남,5,1
2020-09-30,충북,0,0
2020-10-01,강원,0,0
2020-10-01,검역,6,0
2020-10-01,경기,21,0
2020-10-01,경남,0,0
2020-10-01,경북,5,0
2020-10-01,계(명),77,2
2020-10-01,광주,0,0
2020-10-01,대구,1,1
2020-10-01,대전,0,0
2020-10-01,부산,6,0
2020-10-01,서울,30,1
2020-10-01,세종,0,0
2020-10-01,울산,0,0
2020-10-01,인천,3,0
2020-10-01,전남,1,0
2020-10-01,전북,0,0
2020-10-01,제주,0,0
2020-10-01,충남,3,0
2020-10-01,충북,1,0
2020-10-02,강원,0,0
2020-10-02,검역,6,0
2020-10-02,경기,19,1
2020-10-02,경남,0,0
2020-10-02,경북,4,0
2020-10-02,계(명),63,1
2020-10-02,광주,0,0
2020-10-02,대구,0,0
2020-10-02,대전,0,0
2020-10-02,부산,18,0
2020-10-02,서울,11,0
2020-10-02,세종,0,0
2020-10-02,울산,0,0
2020-10-02,인천,4,0
2020-10-02,전남,0,0
2020-10-02,전북,0,0
2020-10-02,제주,0,0
2020-10-02,충남,1,0
2020-10-02,충북,0,0
2020-10-03,강원,0,0
2020-10-03,검역,14,0
2020-10-03,경기,10,2
2020-10-03,경남,0,0
2020-10-03,경북,2,0
2020-10-03,계(명),75,4
2020-10-03,광주,0,0
2020-10-03,대구,0,0
2020-10-03,대전,2,0
2020-10-03,부산,8,0
2020-10-03,서울,26,2
2020-10-03,세종,0,0
2020-10-03,울산,0,0
2020-10-03,인천,7,0
2020-10-03,전남,3,0
2020-10-03,전북,1,0
2020-10-03,제주,0,0
2020-10-03,충남,1,0
2020-10-03,충북,1,0
2020-10-04,강원,0,0
2020-10-04,검역,9,0
2020-10-04,경기,16,0
2020-10-04,경남,0,0
2020-10-04,경북,4,0
2020-10-04,계(명),64,1
2020-10-04,광주,1,0
2020-10-04,대구,2,0
2020-10-04,대전,2,0
2020-10-04,부산,5,0
2020-10-04,서울,16,1
2020-10-04,세종,0,0
2020-10-04,울산,1,0
2020-10-04,인천,6,0
2020-10-04,전남,0,0
2020-10-04,전북,0,0
2020-10-04,제주,0,0
2020-10-04,충남,0,0
2020-10-04,충북,2,0
2020-10-05,강원,0,0
2020-10-05,검역,2,0
2020-10-05,경기,27,0
2020-10-05,경남,1,0
2020-10-05,경북,1,0
2020-10-05,계(명),73,1
2020-10-05,광주,0,0
2020-10-05,대구,1,0
2020-10-05,대전,1,0
2020-10-05,부산,5,0
2020-10-05,서울,19,1
2020-10-05,세종,1,0
2020-10-05,울산,4,0
2020-10-05,인천,5,0
2020-10-05,전남,0,0
2020-10-05,전북,3,0
2020-10-05,제주,0,0
2020-10-05,충남,2,0
2020-10-05,충북,1,0
2020-10-06,강원,0,0
2020-10-06,검역,5,0
2020-10-06,경기,35,0
2020-10-06,경남,0,0
2020-10-06,경북,0,0
2020-10-06,계(명),75,0
2020-10-06,광주,0,0
2020-10-06,대구,0,0
2020-10-06,대전,3,0
2020-10-06,부산,3,0
2020-10-06,서울,15,0
2020-10-06,세종,0,0
2020-10-06,울산,1,0
2020-10-06,인천,4,0
2020-10-06,전남,0,0
2020-10-06,전북,9,0
2020-10-06,제주,0,0
2020-10-06,충남,0,0
2020-10-06,충북,0,0
2020-10-07,강원,0,0
2020-10-07,검역,7,0
2020-10-07,경기,53,2
2020-10-07,경남,0,0
2020-10-07,경북,0,0
2020-10-07,계(명),114,3
2020-10-07,광주,0,0
2020-10-07,대구,1,1
2020-10-07,대전,2,0
2020-10-07,부산,2,0
2020-10-07,서울,33,0
2020-10-07,세종,1,0
2020-10-07,울산,1,0
2020-10-07,인천,6,0
2020-10-07,전남,0,0
2020-10-07,전북,8,0
2020-10-07,제주,0,0
2020-10-07,충남,0,0
2020-10-07,충북,0,0
2020-10-08,강원,0,0
2020-10-08,검역,3,0
2020-10-08,경기,24,1
2020-10-08,경남,3,0
2020-10-08,경북,1,0
2020-10-08,계(명),69,2
2020-10-08,광주,0,0
2020-10-08,대구,0,0
2020-10-08,대전,7,0
2020-10-08,부산,5,0
2020-10-08,서울,20,1
2020-10-08,세종,0,0
2020-10-08,울산,0,0
2020-10-08,인천,5,0
2020-10-08,전남,0,0
2020-10-08,전북,0,0
2020-10-08,제주,0,0
2020-10-08,충남,0,0
2020-10-08,충북,1,0
2020-10-09,강원,0,0
2020-10-09,검역,6,0
2020-10-09,경기,12,0
2020-10-09,경남,1,0
2020-10-09,경북,0,0
2020-10-09,계(명),54,1
2020-10-09,광주,0,0
2020-10-09,대구,1,0
2020-10-09,대전,5,1
2020-10-09,부산,5,0
2020-10-09,서울,22,0
2020-10-09,세종,0,0
2020-10-09,울산,0,0
2020-10-09,인천,0,0
2020-10-09,전남,1,0
2020-10-09,전북,0,0
2020-10-09,제주,0,0
2020-10-09,충남,0,0
2020-10-09,충북,1,0
2020-10-10,강원,0,0
2020-10-10,검역,5,0
2020-10-10,경기,24,1
2020-10-10,경남,0,0
2020-10-10,경북,0,0
2020-10-10,계(명),72,2
2020-10-10,광주,0,0
2020-10-10,대구,1,0
2020-10-10,대전,1,0
2020-10-10,부산,3,0
2020-10-10,서울,25,1
2020-10-10,세종,0,0
2020-10-10,울산,0,0
2020-10-10,인천,8,0
2020-10-10,전남,2,0
2020-10-10,전북,0,0
2020-10-10,제주,0,0
2020-10-10,충남,3,0
2020-10-10,충북,0,0
2020-10-11,강원,2,0
2020-10-11,검역,3,0
2020-10-11,경기,21,1
2020-10-11,경남,0,0
2020-10-11,경북,0,0
2020-10-11,계(명),58,2
2020-10-11,광주,0,0
2020-10-11,대구,1,0
2020-10-11,대전,2,0
2020-10-11,부산,3,0
2020-10-11,서울,23,1
2020-10-11,세종,0,0
2020-10-11,울산,1,0
2020-10-11,인천,1,0
2020-10-11,전남,0,0
2020-10-11,전북,0,0
2020-10-11,제주,0,0
2020-10-11,충남,1,0
2020-10-11,충북,0,0
2020-10-12,강원,1,0
2020-10-12,검역,9,0
2020-10-12,경기,30,1
2020-10-12,경남,1,0
2020-10-12,경북,1,0
2020-10-12,계(명),98,1
2020-10-12,광주,1,0
2020-10-12,대구,0,0
2020-10-12,대전,13,0
2020-10-12,부산,4,0
2020-10-12,서울,31,0
2020-10-12,세종,0,0
2020-10-12,울산,0,0
2020-10-12,인천,3,0
2020-10-12,전남,0,0
2020-10-12,전북,2,0
2020-10-12,제주,0,0
2020-10-12,충남,2,0
2020-10-12,충북,0,0
2020-10-13,강원,4,0
2020-10-13,검역,10,0
2020-10-13,경기,38,0
2020-10-13,경남,0,0
2020-10-13,경북,1,0
2020-10-13,계(명),91,1
2020-10-13,광주,2,0
2020-10-13,대구,1,0
2020-10-13,대전,10,0
2020-10-13,부산,1,0
2020-10-13,서울,20,1
2020-10-13,세종,0,0
2020-10-13,울산,0,0
2020-10-13,인천,0,0
2020-10-13,전남,0,0
2020-10-13,전북,1,0
2020-10-13,제주,0,0
2020-10-13,충남,2,0
2020-10-13,충북,1,0
2020-10-14,강원,0,0
2020-10-14,검역,14,0
2020-10-14,경기,31,3
2020-10-14,경남,0,0
2020-10-14,경북,0,0
2020-10-14,계(명),84,4
2020-10-14,광주,0,0
2020-10-14,대구,0,0
2020-10-14,대전,4,0
2020-10-14,부산,2,0
2020-10-14,서울,23,1
2020-10-14,세종,0,0
2020-10-14,울산,1,0
2020-10-14,인천,8,0
2020-10-14,전남,0,0
2020-10-14,전북,0,0
2020-10-14,제주,0,0
2020-10-14,충남,1,0
2020-10-14,충북,0,0
2020-10-15,강원,1,0
2020-10-15,검역,6,0
2020-10-15,경기,8,0
2020-10-15,경남,0,0
2020-10-15,경북,1,0
2020-10-15,계(명),110,1
2020-10-15,광주,0,0
2020-10-15,대구,0,0
2020-10-15,대전,1,0
2020-10-15,부산,55,1
2020-10-15,서울,25,0
2020-10-15,세종,0,0
2020-10-15,울산,0,0
2020-10-15,인천,11,0
2020-10-15,전남,0,0
2020-10-15,전북,1,0
2020-10-15,제주,0,0
2020-10-15,충남,0,0
2020-10-15,충북,1,0
2020-10-16,강원,0,0
2020-10-16,검역,3,0
2020-10-16,경기,17,0
2020-10-16,경남,0,0
2020-10-16,경북,0,0
2020-10-16,계(명),47,2
2020-10-16,광주,0,0
2020-10-16,대구,0,0
2020-10-16,대전,2,0
2020-10-16,부산,0,1
2020-10-16,서울,18,1
2020-10-16,세종,0,0
2020-10-16,울산,0,0
2020-10-16,인천,4,0
2020-10-16,전남,0,0
2020-10-16,전북,2,0
2020-10-16,제주,0,0
2020-10-16,충남,1,0
2020-10-16,충북,0,0
2020-10-17,강원,3,0
2020-10-17,검역,5,0
2020-10-17,경기,32,0
2020-10-17,경남,2,0
2020-10-17,경북,0,0
2020-10-17,계(명),73,2
2020-10-17,광주,1,0
2020-10-17,대구,1,0
2020-10-17,대전,0,0
2020-10-17,부산,6,0
2020-10-17,서울,18,1
2020-10-17,세종,0,0
2020-10-17,울산,0,0
2020-10-17,인천,2,0
2020-10-17,전남,1,0
2020-10-17,전북,0,0
2020-10-17,제주,0,0
2020-10-17,충남,2,1
2020-10-17,충북,0,0
2020-10-18,강원,2,0
2020-10-18,검역,13,0
2020-10-18,경기,50,0
2020-10-18,경남,0,0
2020-10-18,경북,0,0
2020-10-18,계(명),91,1
2020-10-18,광주,0,0
2020-10-18,대구,0,0
2020-10-18,대전,1,0
2020-10-18,부산,4,0
2020-10-18,서울,20,1
2020-10-18,세종,0,0
2020-10-18,울산,0,0
2020-10-18,인천,1,0
2020-10-18,전남,0,0
2020-10-18,전북,0,0
2020-10-18,제주,0,0
2020-10-18,충남,0,0
2020-10-18,충북,0,0
2020-10-19,강원,1,0
2020-10-19,검역,12,0
2020-10-19,경기,18,0
2020-10-19,경남,1,0
2020-10-19,경북,2,0
2020-10-19,계(명),76,0
2020-10-19,광주,2,0
2020-10-19,대구,0,0
2020-10-19,대전,2,0
2020-10-19,부산,15,0
2020-10-19,서울,14,0
2020-10-19,세종,0,0
2020-10-19,울산,0,0
2020-10-19,인천,5,0
2020-10-19,전남,0,0
2020-10-19,전북,1,0
2020-10-19,제주,0,0
2020-10-19,충남,2,0
2020-10-19,충북,1,0
2020-10-20,강원,3,0
2020-10-20,검역,3,0
2020-10-20,경기,28,1
2020-10-20,경남,1,0
2020-10-20,경북,2,0
2020-10-20,계(명),58,3
2020-10-20,광주,0,0
2020-10-20,대구,0,0
2020-10-20,대전,1,0
2020-10-20,부산,2,0
2020-10-20,서울,11,0
2020-10-20,세종,0,0
2020-10-20,울산,0,0
2020-10-20,인천,3,1
2020-10-20,전남,0,0
2020-10-20,전북,0,0
2020-10-20,제주,0,0
2020-10-20,충남,2,0
2020-10-20,충북,2,1
2020-10-21,강원,2,0
2020-10-21,검역,20,0
2020-10-21,경기,24,1
2020-10-21,경남,0,0
2020-10-21,경북,2,0
2020-10-21,계(명),89,3
2020-10-21,광주,1,0
2020-10-21,대구,0,0
2020-10-21,대전,4,0
2020-10-21,부산,10,0
2020-10-21,서울,17,2
2020-10-21,세종,0,0
2020-10-21,울산,1,0
2020-10-21,인천,6,0
2020-10-21,전남,1,0
2020-10-21,전북,0,0
2020-10-21,제주,0,0
2020-10-21,충남,0,0
2020-10-21,충북,1,0
2020-10-22,강원,2,0
2020-10-22,검역,9,0
2020-10-22,경기,67,0
2020-10-22,경남,0,0
2020-10-22,경북,1,0
2020-10-22,계(명),121,3
2020-10-22,광주,0,0
2020-10-22,대구,2,0
2020-10-22,대전,0,0
2020-10-22,부산,5,0
2020-10-22,서울,18,3
2020-10-22,세종,0,0
2020-10-22,울산,0,0
2020-10-22,인천,4,0
2020-10-22,전남,0,0
2020-10-22,전북,2,0
2020-10-22,제주,0,0
2020-10-22,충남,11,0
2020-10-22,충북,0,0
2020-10-23,강원,1,0
2020-10-23,검역,8,0
2020-10-23,경기,103,0
2020-10-23,경남,0,0
2020-10-23,경북,0,1
2020-10-23,계(명),155,2
2020-10-23,광주,6,0
2020-10-23,대구,5,0
2020-10-23,대전,0,0
2020-10-23,부산,0,1
2020-10-23,서울,20,0
2020-10-23,세종,0,0
2020-10-23,울산,0,0
2020-10-23,인천,5,0
2020-10-23,전남,1,0
2020-10-23,전북,2,0
2020-10-23,제주,0,0
2020-10-23,충남,4,0
2020-10-23,충북,0,0
2020-10-24,강원,0,0
2020-10-24,검역,6,0
2020-10-24,경기,35,1
2020-10-24,경남,0,0
2020-10-24,경북,0,0
2020-10-24,계(명),77,2
2020-10-24,광주,0,0
2020-10-24,대구,0,0
2020-10-24,대전,5,0
2020-10-24,부산,0,0
2020-10-24,서울,22,0
2020-10-24,세종,0,0
2020-10-24,울산,0,0
2020-10-24,인천,2,0
2020-10-24,전남,2,0
2020-10-24,전북,0,0
2020-10-24,제주,0,0
2020-10-24,충남,5,1
2020-10-24,충북,0,0
2020-10-25,강원,0,0
2020-10-25,검역,9,0
2020-10-25,경기,27,0
2020-10-25,경남,2,0
2020-10-25,경북,0,0
2020-10-25,계(명),61,0
2020-10-25,광주,0,0
2020-10-25,대구,1,0
2020-10-25,대전,1,0
2020-10-25,부산,1,0
2020-10-25,서울,17,0
2020-10-25,세종,0,0
2020-10-25,울산,1,0
2020-10-25,인천,0,0
2020-10-25,전남,0,0
2020-10-25,전북,0,0
2020-10-25,제주,0,0
2020-10-25,충남,2,0
2020-10-25,충북,0,0
2020-10-26,강원,0,0
2020-10-26,검역,17,0
2020-10-26,경기,67,0
2020-10-26,경남,3,0
2020-10-26,경북,3,0
2020-10-26,계(명),119,0
2020-10-26,광주,0,0
2020-10-26,대구,0,0
2020-10-26,대전,1,0
2020-10-26,부산,0,0
2020-10-26,서울,20,0
2020-10-26,세종,1,0
2020-10-26,울산,1,0
2020-10-26,인천,3,0
2020-10-26,전남,0,0
2020-10-26,전북,0,0
2020-10-26,제주,0,0
2020-10-26,충남,1,0
2020-10-26,충북,2,0
2020-10-27,강원,6,0
2020-10-27,검역,5,0
2020-10-27,경기,35,0
2020-10-27,경남,5,0
2020-10-27,경북,0,0
2020-10-27,계(명),88,3
2020-10-27,광주,0,0
2020-10-27,대구,0,0
2020-10-27,대전,5,1
2020-10-27,부산,1,0
2020-10-27,서울,24,2
2020-10-27,세종,0,0
2020-10-27,울산,0,0
2020-10-27,인천,2,0
2020-10-27,전남,3,0
2020-10-27,전북,0,0
2020-10-27,제주,0,0
2020-10-27,충남,1,0
2020-10-27,충북,1,0
2020-10-28,강원,14,0
2020-10-28,검역,2,0
2020-10-28,경기,31,0
2020-10-28,경남,3,0
2020-10-28,경북,5,0
2020-10-28,계(명),103,1
2020-10-28,광주,0,0
2020-10-28,대구,2,0
2020-10-28,대전,7,0
2020-10-28,부산,0,0
2020-10-28,서울,25,1
2020-10-28,세종,0,0
2020-10-28,울산,0,0
2020-10-28,인천,10,0
2020-10-28,전남,0,0
2020-10-28,전북,3,0
2020-10-28,제주,0,0
2020-10-28,충남,1,0
2020-10-28,충북,0,0
2020-10-29,강원,7,0
2020-10-29,검역,9,0
2020-10-29,경기,58,0
2020-10-29,경남,0,0
2020-10-29,경북,1,0
2020-10-29,계(명),125,1
2020-10-29,광주,2,0
2020-10-29,대구,3,0
2020-10-29,대전,0,0
2020-10-29,부산,0,0
2020-10-29,서울,36,1
2020-10-29,세종,0,0
2020-10-29,울산,2,0
2020-10-29,인천,5,0
2020-10-29,전남,0,0
2020-10-29,전북,1,0
2020-10-29,제주,0,0
2020-10-29,충남,1,0
2020-10-29,충북,0,0
2020-10-30,강원,6,0
2020-10-30,검역,4,0
2020-10-30,경기,32,0
2020-10-30,경남,1,0
2020-10-30,경북,0,0
2020-10-30,계(명),113,1
2020-10-30,광주,0,0
2020-10-30,대구,10,0
2020-10-30,대전,0,0
2020-10-30,부산,0,0
2020-10-30,서울,47,0
2020-10-30,세종,0,0
2020-10-30,울산,2,0
2020-10-30,인천,3,1
2020-10-30,전남,1,0
2020-10-30,전북,2,0
2020-10-30,제주,0,0
2020-10-30,충남,3,0
2020-10-30,충북,2,0
2020-10-31,강원,0,0
2020-10-31,검역,25,0
2020-10-31,경기,27,0
2020-10-31,경남,1,0
2020-10-31,경북,0,0
2020-10-31,계(명),127,1
2020-10-31,광주,0,0
2020-10-31,대구,9,0
2020-10-31,대전,0,0
2020-10-31,부산,2,1
2020-10-31,서울,52,0
2020-10-31,세종,3,0
2020-10-31,울산,0,0
2020-10-31,인천,3,0
2020-10-31,전남,0,0
2020-10-31,전북,0,0
2020-10-31,제주,0,0
2020-10-31,충남,5,0
2020-10-31,충북,0,0
2020-11-01,강원,3,0
2020-11-01,검역,14,0
2020-11-01,경기,38,0
2020-11-01,경남,2,0
2020-11-01,경북,0,0
2020-11-01,계(명),124,2
2020-11-01,광주,3,0
2020-11-01,대구,2,0
2020-11-01,대전,0,0
2020-11-01,부산,0,1
2020-11-01,서울,45,0
2020-11-01,세종,0,0
2020-11-01,울산,0,0
2020-11-01,인천,4,1
2020-11-01,전남,3,0
2020-11-01,전북,0,0
2020-11-01,제주,0,0
2020-11-01,충남,9,0
2020-11-01,충북,1,0
2020-11-02,강원,1,0
2020-11-02,검역,7,0
2020-11-02,경기,41,1
2020-11-02,경남,1,0
2020-11-02,경북,1,0
2020-11-02,계(명),97,2
2020-11-02,광주,0,0
2020-11-02,대구,3,0
2020-11-02,대전,0,0
2020-11-02,부산,0,1
2020-11-02,서울,25,0
2020-11-02,세종,0,0
2020-11-02,울산,1,0
2020-11-02,인천,2,0
2020-11-02,전남,2,0
2020-11-02,전북,0,0
2020-11-02,제주,0,0
2020-11-02,충남,11,0
2020-11-02,충북,2,0
2020-11-03,강원,1,0
2020-11-03,검역,12,0
2020-11-03,경기,27,1
2020-11-03,경남,1,0
2020-11-03,경북,0,0
2020-11-03,계(명),75,4
2020-11-03,광주,2,0
2020-11-03,대구,0,0
2020-11-03,대전,0,0
2020-11-03,부산,1,1
2020-11-03,서울,22,0
2020-11-03,세종,0,0
2020-11-03,울산,0,0
2020-11-03,인천,1,0
2020-11-03,전남,0,0
2020-11-03,전북,0,1
2020-11-03,제주,0,0
2020-11-03,충남,7,0
2020-11-03,충북,1,1
2020-11-04,강원,0,0
2020-11-04,검역,10,0
2020-11-04,경기,43,0
2020-11-04,경남,0,0
2020-11-04,경북,2,0
2020-11-04,계(명),117,2
2020-11-04,광주,0,0
2020-11-04,대구,2,0
2020-11-04,대전,1,0
2020-11-04,부산,1,2
2020-11-04,서울,42,0
2020-11-04,세종,0,0
2020-11-04,울산,1,0
2020-11-04,인천,4,0
2020-11-04,전남,0,0
2020-11-04,전북,0,0
2020-11-04,제주,1,0
2020-11-04,충남,10,0
2020-11-04,충북,0,0
2020-11-05,강원,1,0
2020-11-05,검역,6,0
2020-11-05,경기,27,1
2020-11-05,경남,5,0
2020-11-05,경북,0,0
2020-11-05,계(명),125,1
2020-11-05,광주,0,0
2020-11-05,대구,2,0
2020-11-05,대전,0,0
2020-11-05,부산,4,0
2020-11-05,서울,50,0
2020-11-05,세종,0,0
2020-11-05,울산,0,0
2020-11-05,인천,5,0
2020-11-05,전남,0,0
2020-11-05,전북,0,0
2020-11-05,제주,0,0
2020-11-05,충남,23,0
2020-11-05,충북,2,0
2020-11-06,강원,7,0
2020-11-06,검역,11,0
2020-11-06,경기,47,1
