sido,sigungu,monthly_cases,date
경기,용인시 기흥구,15775,2022-11-01
경기,용인시 수지구,12757,2022-11-01
경기,용인시 처인구,8889,2022-11-01
경기,의왕시,4858,2022-11-01
경기,의정부시,14721,2022-11-01
경기,이천시,8130,2022-11-01
경기,파주시,16015,2022-11-01
경기,평택시,19277,2022-11-01
경기,포천시,4303,2022-11-01
경기,하남시,9905,2022-11-01
경기,합계,440644,2022-11-01
경기,화성시,33306,2022-11-01
경남,거제시,4354,2022-11-01
경남,거창군,1287,2022-11-01
경남,고성군,836,2022-11-01
경남,김해시,13586,2022-11-01
경남,남해군,938,2022-11-01
경남,밀양시,2119,2022-11-01
경남,사천시,3282,2022-11-01
경남,산청군,634,2022-11-01
경남,양산시,10365,2022-11-01
경남,의령군,445,2022-11-01
경남,진주시,9093,2022-11-01
경남,창녕군,1089,2022-11-01
경남,창원시 마산합포구,4511,2022-11-01
경남,창원시 마산회원구,3976,2022-11-01
경남,창원시 성산구,5946,2022-11-01
경남,창원시 의창구,5912,2022-11-01
경남,창원시 진해구,4241,2022-11-01
경남,통영시,1665,2022-11-01
경남,하동군,819,2022-11-01
경남,함안군,1031,2022-11-01
경남,함양군,641,2022-11-01
경남,합계,77487,2022-11-01
경남,합천군,717,2022-11-01
경북,경산시,9753,2022-11-01
경북,경주시,6643,2022-11-01
경북,고령군,598,2022-11-01
경북,구미시,12191,2022-11-01
경북,군위군,449,2022-11-01
경북,김천시,4416,2022-11-01
경북,문경시,2065,2022-11-01
경북,봉화군,897,2022-11-01
경북,상주시,2120,2022-11-01
경북,성주군,675,2022-11-01
경북,안동시,5500,2022-11-01
경북,영덕군,1007,2022-11-01
경북,영양군,471,2022-11-01
경북,영주시,2882,2022-11-01
경북,영천시,3006,2022-11-01
경북,예천군,1839,2022-11-01
경북,울릉군,146,2022-11-01
경북,울진군,1253,2022-11-01
경북,의성군,1252,2022-11-01
경북,청도군,916,2022-11-01
경북,청송군,602,2022-11-01
경북,칠곡군,3098,2022-11-01
경북,포항시 남구,6928,2022-11-01
경북,포항시 북구,8013,2022-11-01
경북,합계,76720,2022-11-01
광주,광산구,11557,2022-11-01
광주,남구,6235,2022-11-01
광주,동구,3421,2022-11-01
광주,북구,10760,2022-11-01
광주,서구,8872,2022-11-01
광주,합계,40845,2022-11-01
대구,군위군,0,2022-11-01
대구,남구,3944,2022-11-01
대구,달서구,16104,2022-11-01
대구,달성군,7146,2022-11-01
대구,동구,10518,2022-11-01
대구,북구,11852,2022-11-01
대구,서구,3954,2022-11-01
대구,수성구,12278,2022-11-01
대구,중구,2804,2022-11-01
대구,합계,68600,2022-11-01
대전,대덕구,5611,2022-11-01
대전,동구,6548,2022-11-01
대전,서구,16038,2022-11-01
대전,유성구,14637,2022-11-01
대전,중구,7233,2022-11-01
대전,합계,50067,2022-11-01
부산,강서구,3236,2022-11-01
부산,금정구,6466,2022-11-01
부산,기장군,4265,2022-11-01
부산,남구,5878,2022-11-01
부산,동구,2345,2022-11-01
부산,동래구,6936,2022-11-01
부산,부산진구,8382,2022-11-01
부산,북구,6828,2022-11-01
부산,사상구,4879,2022-11-01
부산,사하구,6751,2022-11-01
부산,서구,2678,2022-11-01
부산,수영구,3766,2022-11-01
부산,연제구,6025,2022-11-01
부산,영도구,2314,2022-11-01
부산,중구,916,2022-11-01
부산,합계,80888,2022-11-01
부산,해운대구,9223,2022-11-01
서울,강남구,21915,2022-11-01
서울,강동구,15181,2022-11-01
서울,강북구,8707,2022-11-01
서울,강서구,17709,2022-11-01
서울,관악구,13367,2022-11-01
서울,광진구,10298,2022-11-01
서울,구로구,12575,2022-11-01
서울,금천구,7532,2022-11-01
서울,노원구,16384,2022-11-01
서울,도봉구,8357,2022-11-01
서울,동대문구,9770,2022-11-01
서울,동작구,10367,2022-11-01
서울,마포구,13169,2022-11-01
서울,서대문구,9807,2022-11-01
서울,서초구,14018,2022-11-01
서울,성동구,9709,2022-11-01
서울,성북구,12963,2022-11-01
서울,송파구,21567,2022-11-01
서울,양천구,13745,2022-11-01
서울,영등포구,14043,2022-11-01
서울,용산구,6477,2022-11-01
서울,은평구,14038,2022-11-01
서울,종로구,6822,2022-11-01
서울,중구,7150,2022-11-01
서울,중랑구,10825,2022-11-01
서울,합계,306495,2022-11-01
세종,세종,13066,2022-11-01
세종,합계,13066,2022-11-01
울산,남구,8727,2022-11-01
울산,동구,3176,2022-11-01
울산,북구,6609,2022-11-01
울산,울주군,4876,2022-11-01
울산,중구,4968,2022-11-01
울산,합계,28356,2022-11-01
인천,강화군,2025,2022-11-01
인천,계양구,8729,2022-11-01
인천,남동구,15788,2022-11-01
인천,동구,1904,2022-11-01
인천,미추홀구,11888,2022-11-01
인천,부평구,14338,2022-11-01
인천,서구,18595,2022-11-01
인천,연수구,13057,2022-11-01
인천,옹진군,391,2022-11-01
인천,중구,5459,2022-11-01
인천,합계,92174,2022-11-01
전남,강진군,570,2022-11-01
전남,고흥군,1378,2022-11-01
전남,곡성군,530,2022-11-01
전남,광양시,3463,2022-11-01
전남,구례군,417,2022-11-01
전남,나주시,3176,2022-11-01
전남,담양군,1121,2022-11-01
전남,목포시,5398,2022-11-01
전남,무안군,2165,2022-11-01
전남,보성군,888,2022-11-01
전남,순천시,6603,2022-11-01
전남,신안군,698,2022-11-01
전남,여수시,5406,2022-11-01
전남,영광군,1137,2022-11-01
전남,영암군,781,2022-11-01
전남,완도군,931,2022-11-01
전남,장성군,930,2022-11-01
전남,장흥군,954,2022-11-01
전남,진도군,414,2022-11-01
전남,함평군,656,2022-11-01
전남,합계,40271,2022-11-01
전남,해남군,1078,2022-11-01
전남,화순군,1577,2022-11-01
전북,고창군,1428,2022-11-01
전북,군산시,7309,2022-11-01
전북,김제시,2067,2022-11-01
전북,남원시,2471,2022-11-01
전북,무주군,755,2022-11-01
전북,부안군,1046,2022-11-01
전북,순창군,818,2022-11-01
전북,완주군,2573,2022-11-01
전북,익산시,7649,2022-11-01
전북,임실군,628,2022-11-01
전북,장수군,584,2022-11-01
전북,전주시 덕진구,7723,2022-11-01
전북,전주시 완산구,10349,2022-11-01
전북,정읍시,1957,2022-11-01
전북,진안군,520,2022-11-01
전북,합계,47877,2022-11-01
제주,서귀포시,2678,2022-11-01
제주,제주시,6933,2022-11-01
제주,합계,9611,2022-11-01
충남,계룡시,1289,2022-11-01
충남,공주시,2231,2022-11-01
충남,금산군,1284,2022-11-01
충남,논산시,3429,2022-11-01
충남,당진시,5715,2022-11-01
충남,보령시,2371,2022-11-01
충남,부여군,1533,2022-11-01
충남,서산시,5213,2022-11-01
충남,서천군,1355,2022-11-01
충남,아산시,10206,2022-11-01
충남,예산군,2209,2022-11-01
충남,천안시 동남구,7199,2022-11-01
충남,천안시 서북구,14795,2022-11-01
충남,청양군,581,2022-11-01
충남,태안군,1633,2022-11-01
충남,합계,64109,2022-11-01
충남,홍성군,3066,2022-11-01
충북,괴산군,777,2022-11-01
충북,단양군,692,2022-11-01
충북,보은군,953,2022-11-01
충북,영동군,1583,2022-11-01
충북,옥천군,1526,2022-11-01
충북,음성군,2831,2022-11-01
충북,제천시,5504,2022-11-01
충북,증평군,912,2022-11-01
충북,진천군,2558,2022-11-01
충북,청주시 상당구,5555,2022-11-01
충북,청주시 서원구,6205,2022-11-01
충북,청주시 청원구,6205,2022-11-01
충북,청주시 흥덕구,9110,2022-11-01
충북,충주시,6585,2022-11-01
충북,합계,50996,2022-11-01
강원,강릉시,7156,2022-12-01
강원,고성군,901,2022-12-01
강원,동해시,2877,2022-12-01
강원,삼척시,1466,2022-12-01
강원,속초시,2838,2022-12-01
강원,양구군,1074,2022-12-01
강원,양양군,684,2022-12-01
강원,영월군,1087,2022-12-01
강원,원주시,13832,2022-12-01
강원,인제군,1357,2022-12-01
강원,정선군,608,2022-12-01
강원,철원군,1443,2022-12-01
강원,춘천시,10541,2022-12-01
강원,태백시,913,2022-12-01
강원,평창군,923,2022-12-01
강원,합계,52714,2022-12-01
강원,홍천군,2616,2022-12-01
강원,화천군,1134,2022-12-01
강원,횡성군,1264,2022-12-01
검역,합계,1115,2022-12-01
경기,가평군,2419,2022-12-01
경기,고양시 덕양구,18762,2022-12-01
경기,고양시 일산동구,12823,2022-12-01
경기,고양시 일산서구,12424,2022-12-01
경기,과천시,3014,2022-12-01
경기,광명시,10996,2022-12-01
경기,광주시,12597,2022-12-01
경기,구리시,6887,2022-12-01
경기,군포시,10417,2022-12-01
경기,김포시,20787,2022-12-01
경기,남양주시,23927,2022-12-01
경기,동두천시,2661,2022-12-01
경기,부천시,30519,2022-12-01
경기,성남시 분당구,22824,2022-12-01
경기,성남시 수정구,9026,2022-12-01
경기,성남시 중원구,6279,2022-12-01
경기,수원시 권선구,15488,2022-12-01
경기,수원시 영통구,19734,2022-12-01
경기,수원시 장안구,11120,2022-12-01
경기,수원시 팔달구,8578,2022-12-01
경기,시흥시,22856,2022-12-01
경기,안산시 단원구,13181,2022-12-01
경기,안산시 상록구,11368,2022-12-01
경기,안성시,7468,2022-12-01
경기,안양시 동안구,13379,2022-12-01
경기,안양시 만안구,8025,2022-12-01
경기,양주시,7707,2022-12-01
경기,양평군,4728,2022-12-01
경기,여주시,3796,2022-12-01
경기,연천군,1051,2022-12-01
경기,오산시,10464,2022-12-01
경기,용인시 기흥구,19244,2022-12-01
경기,용인시 수지구,14798,2022-12-01
경기,용인시 처인구,10089,2022-12-01
경기,의왕시,6105,2022-12-01
경기,의정부시,15714,2022-12-01
경기,이천시,9854,2022-12-01
경기,파주시,20078,2022-12-01
경기,평택시,24445,2022-12-01
경기,포천시,4188,2022-12-01
경기,하남시,11925,2022-12-01
경기,합계,545905,2022-12-01
경기,화성시,44160,2022-12-01
경남,거제시,8376,2022-12-01
경남,거창군,1550,2022-12-01
경남,고성군,1572,2022-12-01
경남,김해시,21490,2022-12-01
경남,남해군,969,2022-12-01
경남,밀양시,3481,2022-12-01
경남,사천시,3915,2022-12-01
경남,산청군,948,2022-12-01
경남,양산시,14339,2022-12-01
경남,의령군,694,2022-12-01
경남,진주시,11938,2022-12-01
경남,창녕군,1941,2022-12-01
경남,창원시 마산합포구,6892,2022-12-01
경남,창원시 마산회원구,6272,2022-12-01
경남,창원시 성산구,9643,2022-12-01
경남,창원시 의창구,10251,2022-12-01
경남,창원시 진해구,7785,2022-12-01
경남,통영시,3658,2022-12-01
경남,하동군,1373,2022-12-01
경남,함안군,1669,2022-12-01
경남,함양군,1091,2022-12-01
경남,합계,120859,2022-12-01
경남,합천군,1012,2022-12-01
경북,경산시,10367,2022-12-01
경북,경주시,6862,2022-12-01
경북,고령군,752,2022-12-01
경북,구미시,15366,2022-12-01
경북,군위군,481,2022-12-01
경북,김천시,4572,2022-12-01
경북,문경시,2481,2022-12-01
경북,봉화군,661,2022-12-01
경북,상주시,3280,2022-12-01
경북,성주군,774,2022-12-01
경북,안동시,5928,2022-12-01
경북,영덕군,1090,2022-12-01
경북,영양군,394,2022-12-01
경북,영주시,3310,2022-12-01
경북,영천시,3309,2022-12-01
경북,예천군,1760,2022-12-01
경북,울릉군,80,2022-12-01
경북,울진군,1172,2022-12-01
경북,의성군,1860,2022-12-01
경북,청도군,1332,2022-12-01
경북,청송군,600,2022-12-01
경북,칠곡군,3618,2022-12-01
경북,포항시 남구,7101,2022-12-01
경북,포항시 북구,7898,2022-12-01
경북,합계,85048,2022-12-01
광주,광산구,17441,2022-12-01
광주,남구,8652,2022-12-01
광주,동구,4535,2022-12-01
광주,북구,16390,2022-12-01
광주,서구,12230,2022-12-01
광주,합계,59248,2022-12-01
대구,군위군,0,2022-12-01
대구,남구,4665,2022-12-01
대구,달서구,19959,2022-12-01
대구,달성군,9202,2022-12-01
대구,동구,12163,2022-12-01
대구,북구,14561,2022-12-01
대구,서구,4626,2022-12-01
대구,수성구,15124,2022-12-01
대구,중구,3423,2022-12-01
대구,합계,83723,2022-12-01
대전,대덕구,6369,2022-12-01
대전,동구,7097,2022-12-01
대전,서구,18772,2022-12-01
대전,유성구,17757,2022-12-01
대전,중구,7434,2022-12-01
대전,합계,57429,2022-12-01
부산,강서구,5825,2022-12-01
부산,금정구,8014,2022-12-01
부산,기장군,7337,2022-12-01
부산,남구,9217,2022-12-01
부산,동구,3512,2022-12-01
부산,동래구,10404,2022-12-01
부산,부산진구,13158,2022-12-01
부산,북구,10433,2022-12-01
부산,사상구,7369,2022-12-01
부산,사하구,11232,2022-12-01
부산,서구,3976,2022-12-01
부산,수영구,6264,2022-12-01
부산,연제구,8985,2022-12-01
부산,영도구,3731,2022-12-01
부산,중구,1576,2022-12-01
부산,합계,125922,2022-12-01
부산,해운대구,14889,2022-12-01
서울,강남구,27776,2022-12-01
서울,강동구,17891,2022-12-01
서울,강북구,8990,2022-12-01
서울,강서구,23029,2022-12-01
서울,관악구,16607,2022-12-01
서울,광진구,11823,2022-12-01
서울,구로구,15699,2022-12-01
서울,금천구,9452,2022-12-01
서울,노원구,17379,2022-12-01
서울,도봉구,9128,2022-12-01
서울,동대문구,10944,2022-12-01
서울,동작구,13147,2022-12-01
서울,마포구,16389,2022-12-01
서울,서대문구,10998,2022-12-01
서울,서초구,17129,2022-12-01
서울,성동구,11049,2022-12-01
서울,성북구,13643,2022-12-01
서울,송파구,26970,2022-12-01
서울,양천구,16516,2022-12-01
서울,영등포구,18140,2022-12-01
서울,용산구,7596,2022-12-01
서울,은평구,16509,2022-12-01
서울,종로구,7853,2022-12-01
서울,중구,9178,2022-12-01
서울,중랑구,12271,2022-12-01
서울,합계,366106,2022-12-01
세종,세종,16466,2022-12-01
세종,합계,16466,2022-12-01
울산,남구,13648,2022-12-01
울산,동구,5211,2022-12-01
울산,북구,9552,2022-12-01
울산,울주군,7038,2022-12-01
울산,중구,6860,2022-12-01
울산,합계,42309,2022-12-01
인천,강화군,2396,2022-12-01
인천,계양구,11877,2022-12-01
인천,남동구,20754,2022-12-01
인천,동구,2332,2022-12-01
인천,미추홀구,13917,2022-12-01
인천,부평구,18876,2022-12-01
인천,서구,23262,2022-12-01
인천,연수구,17515,2022-12-01
인천,옹진군,586,2022-12-01
인천,중구,7011,2022-12-01
인천,합계,118526,2022-12-01
전남,강진군,1055,2022-12-01
전남,고흥군,2050,2022-12-01
전남,곡성군,743,2022-12-01
전남,광양시,5178,2022-12-01
전남,구례군,638,2022-12-01
전남,나주시,4740,2022-12-01
전남,담양군,1219,2022-12-01
전남,목포시,9354,2022-12-01
전남,무안군,3882,2022-12-01
전남,보성군,1325,2022-12-01
전남,순천시,10974,2022-12-01
전남,신안군,739,2022-12-01
전남,여수시,8063,2022-12-01
전남,영광군,1982,2022-12-01
전남,영암군,1703,2022-12-01
전남,완도군,1192,2022-12-01
전남,장성군,1326,2022-12-01
전남,장흥군,1178,2022-12-01
전남,진도군,1034,2022-12-01
전남,함평군,974,2022-12-01
전남,합계,64013,2022-12-01
전남,해남군,2423,2022-12-01
전남,화순군,2241,2022-12-01
전북,고창군,1909,2022-12-01
전북,군산시,9205,2022-12-01
전북,김제시,2576,2022-12-01
전북,남원시,2588,2022-12-01
전북,무주군,966,2022-12-01
전북,부안군,1332,2022-12-01
전북,순창군,630,2022-12-01
전북,완주군,3276,2022-12-01
전북,익산시,9973,2022-12-01
전북,임실군,839,2022-12-01
전북,장수군,532,2022-12-01
전북,전주시 덕진구,10561,2022-12-01
전북,전주시 완산구,13203,2022-12-01
전북,정읍시,3441,2022-12-01
전북,진안군,625,2022-12-01
전북,합계,61656,2022-12-01
제주,서귀포시,4064,2022-12-01
제주,제주시,13134,2022-12-01
제주,합계,17198,2022-12-01
충남,계룡시,1589,2022-12-01
충남,공주시,2824,2022-12-01
충남,금산군,1360,2022-12-01
충남,논산시,4811,2022-12-01
충남,당진시,7146,2022-12-01
충남,보령시,2369,2022-12-01
충남,부여군,1788,2022-12-01
충남,서산시,8228,2022-12-01
충남,서천군,1799,2022-12-01
충남,아산시,13491,2022-12-01
충남,예산군,2122,2022-12-01
충남,천안시 동남구,8494,2022-12-01
충남,천안시 서북구,19548,2022-12-01
충남,청양군,769,2022-12-01
충남,태안군,1837,2022-12-01
충남,합계,81762,2022-12-01
충남,홍성군,3587,2022-12-01
충북,괴산군,1077,2022-12-01
충북,단양군,459,2022-12-01
충북,보은군,1134,2022-12-01
충북,영동군,1636,2022-12-01
충북,옥천군,1331,2022-12-01
충북,음성군,3518,2022-12-01
충북,제천시,3995,2022-12-01
충북,증평군,999,2022-12-01
충북,진천군,3069,2022-12-01
충북,청주시 상당구,7420,2022-12-01
충북,청주시 서원구,8615,2022-12-01
충북,청주시 청원구,8688,2022-12-01
충북,청주시 흥덕구,11246,2022-12-01
충북,충주시,7393,2022-12-01
충북,합계,60580,2022-12-01
강원,강릉시,4572,2023-01-01
강원,고성군,524,2023-01-01
강원,동해시,1964,2023-01-01
강원,삼척시,926,2023-01-01
강원,속초시,1570,2023-01-01
강원,양구군,504,2023-01-01
강원,양양군,532,2023-01-01
강원,영월군,545,2023-01-01
강원,원주시,6741,2023-01-01
강원,인제군,633,2023-01-01
강원,정선군,484,2023-01-01
강원,철원군,689,2023-01-01
강원,춘천시,5793,2023-01-01
강원,태백시,740,2023-01-01
강원,평창군,612,2023-01-01
강원,합계,28995,2023-01-01
강원,홍천군,1228,2023-01-01
강원,화천군,455,2023-01-01
강원,횡성군,483,2023-01-01
검역,합계,604,2023-01-01
경기,가평군,1456,2023-01-01
경기,고양시 덕양구,10446,2023-01-01
경기,고양시 일산동구,6848,2023-01-01
경기,고양시 일산서구,6438,2023-01-01
경기,과천시,1711,2023-01-01
경기,광명시,6263,2023-01-01
경기,광주시,6623,2023-01-01
경기,구리시,3931,2023-01-01
경기,군포시,5771,2023-01-01
경기,김포시,11888,2023-01-01
경기,남양주시,14256,2023-01-01
경기,동두천시,1677,2023-01-01
경기,부천시,17598,2023-01-01
경기,성남시 분당구,12405,2023-01-01
경기,성남시 수정구,4706,2023-01-01
경기,성남시 중원구,3129,2023-01-01
경기,수원시 권선구,8303,2023-01-01
경기,수원시 영통구,10515,2023-01-01
경기,수원시 장안구,6132,2023-01-01
경기,수원시 팔달구,4707,2023-01-01
경기,시흥시,12297,2023-01-01
경기,안산시 단원구,6924,2023-01-01
경기,안산시 상록구,5876,2023-01-01
경기,안성시,3790,2023-01-01
경기,안양시 동안구,7550,2023-01-01
경기,안양시 만안구,4257,2023-01-01
경기,양주시,4453,2023-01-01
경기,양평군,2354,2023-01-01
경기,여주시,2262,2023-01-01
경기,연천군,556,2023-01-01
경기,오산시,6139,2023-01-01
경기,용인시 기흥구,9984,2023-01-01
경기,용인시 수지구,7361,2023-01-01
경기,용인시 처인구,5438,2023-01-01
경기,의왕시,2810,2023-01-01
경기,의정부시,9164,2023-01-01
경기,이천시,4642,2023-01-01
경기,파주시,10633,2023-01-01
경기,평택시,12592,2023-01-01
경기,포천시,2391,2023-01-01
경기,하남시,6569,2023-01-01
경기,합계,296519,2023-01-01
경기,화성시,23674,2023-01-01
경남,거제시,5855,2023-01-01
경남,거창군,992,2023-01-01
경남,고성군,1006,2023-01-01
경남,김해시,13741,2023-01-01
경남,남해군,628,2023-01-01
경남,밀양시,2372,2023-01-01
경남,사천시,2619,2023-01-01
경남,산청군,612,2023-01-01
경남,양산시,8625,2023-01-01
경남,의령군,398,2023-01-01
경남,진주시,7244,2023-01-01
경남,창녕군,1122,2023-01-01
경남,창원시 마산합포구,3664,2023-01-01
경남,창원시 마산회원구,3732,2023-01-01
경남,창원시 성산구,5726,2023-01-01
경남,창원시 의창구,5786,2023-01-01
경남,창원시 진해구,4822,2023-01-01
경남,통영시,3005,2023-01-01
경남,하동군,678,2023-01-01
경남,함안군,964,2023-01-01
경남,함양군,571,2023-01-01
경남,합계,74991,2023-01-01
경남,합천군,829,2023-01-01
경북,경산시,5918,2023-01-01
경북,경주시,4729,2023-01-01
경북,고령군,444,2023-01-01
경북,구미시,9637,2023-01-01
경북,군위군,325,2023-01-01
경북,김천시,3001,2023-01-01
경북,문경시,1542,2023-01-01
경북,봉화군,480,2023-01-01
경북,상주시,1652,2023-01-01
경북,성주군,440,2023-01-01
경북,안동시,3126,2023-01-01
경북,영덕군,592,2023-01-01
경북,영양군,223,2023-01-01
경북,영주시,1939,2023-01-01
경북,영천시,1913,2023-01-01
경북,예천군,951,2023-01-01
경북,울릉군,24,2023-01-01
경북,울진군,864,2023-01-01
경북,의성군,816,2023-01-01
경북,청도군,792,2023-01-01
경북,청송군,562,2023-01-01
경북,칠곡군,1937,2023-01-01
경북,포항시 남구,4903,2023-01-01
경북,포항시 북구,5388,2023-01-01
경북,합계,52198,2023-01-01
광주,광산구,8763,2023-01-01
광주,남구,4221,2023-01-01
광주,동구,2377,2023-01-01
광주,북구,8138,2023-01-01
광주,서구,5996,2023-01-01
광주,합계,29495,2023-01-01
대구,군위군,0,2023-01-01
대구,남구,2776,2023-01-01
대구,달서구,11586,2023-01-01
대구,달성군,4943,2023-01-01
대구,동구,7102,2023-01-01
대구,북구,8097,2023-01-01
대구,서구,2658,2023-01-01
대구,수성구,8394,2023-01-01
대구,중구,2107,2023-01-01
대구,합계,47663,2023-01-01
대전,대덕구,3474,2023-01-01
대전,동구,4056,2023-01-01
대전,서구,10781,2023-01-01
대전,유성구,9496,2023-01-01
대전,중구,4218,2023-01-01
대전,합계,32025,2023-01-01
부산,강서구,3278,2023-01-01
부산,금정구,5162,2023-01-01
부산,기장군,4449,2023-01-01
부산,남구,5217,2023-01-01
부산,동구,2206,2023-01-01
부산,동래구,6117,2023-01-01
부산,부산진구,7767,2023-01-01
부산,북구,6355,2023-01-01
부산,사상구,5034,2023-01-01
부산,사하구,6931,2023-01-01
부산,서구,2948,2023-01-01
부산,수영구,3708,2023-01-01
부산,연제구,5353,2023-01-01
부산,영도구,2378,2023-01-01
부산,중구,960,2023-01-01
부산,합계,77115,2023-01-01
부산,해운대구,9252,2023-01-01
서울,강남구,13950,2023-01-01
서울,강동구,9499,2023-01-01
서울,강북구,5339,2023-01-01
서울,강서구,12879,2023-01-01
서울,관악구,9358,2023-01-01
서울,광진구,6684,2023-01-01
서울,구로구,8861,2023-01-01
서울,금천구,5300,2023-01-01
서울,노원구,9646,2023-01-01
서울,도봉구,5073,2023-01-01
서울,동대문구,6399,2023-01-01
서울,동작구,7261,2023-01-01
서울,마포구,8951,2023-01-01
서울,서대문구,6216,2023-01-01
서울,서초구,9498,2023-01-01
서울,성동구,6354,2023-01-01
서울,성북구,7159,2023-01-01
서울,송파구,14585,2023-01-01
서울,양천구,8945,2023-01-01
서울,영등포구,9697,2023-01-01
서울,용산구,3942,2023-01-01
서울,은평구,9698,2023-01-01
서울,종로구,4090,2023-01-01
서울,중구,4909,2023-01-01
서울,중랑구,7017,2023-01-01
서울,합계,201310,2023-01-01
세종,세종,8923,2023-01-01
세종,합계,8923,2023-01-01
울산,남구,8774,2023-01-01
울산,동구,3430,2023-01-01
울산,북구,6595,2023-01-01
울산,울주군,4620,2023-01-01
울산,중구,4502,2023-01-01
울산,합계,27921,2023-01-01
인천,강화군,1447,2023-01-01
인천,계양구,6290,2023-01-01
인천,남동구,12103,2023-01-01
인천,동구,1544,2023-01-01
인천,미추홀구,8749,2023-01-01
인천,부평구,10388,2023-01-01
인천,서구,13518,2023-01-01
인천,연수구,9098,2023-01-01
인천,옹진군,184,2023-01-01
인천,중구,5061,2023-01-01
인천,합계,68382,2023-01-01
전남,강진군,562,2023-01-01
전남,고흥군,1072,2023-01-01
전남,곡성군,486,2023-01-01
전남,광양시,2970,2023-01-01
전남,구례군,492,2023-01-01
전남,나주시,2796,2023-01-01
전남,담양군,757,2023-01-01
전남,목포시,5724,2023-01-01
전남,무안군,2212,2023-01-01
전남,보성군,887,2023-01-01
전남,순천시,6586,2023-01-01
전남,신안군,409,2023-01-01
전남,여수시,5909,2023-01-01
전남,영광군,946,2023-01-01
전남,영암군,1054,2023-01-01
전남,완도군,725,2023-01-01
전남,장성군,495,2023-01-01
전남,장흥군,602,2023-01-01
전남,진도군,549,2023-01-01
전남,함평군,635,2023-01-01
전남,합계,38708,2023-01-01
전남,해남군,1548,2023-01-01
전남,화순군,1292,2023-01-01
전북,고창군,788,2023-01-01
전북,군산시,6209,2023-01-01
전북,김제시,1586,2023-01-01
전북,남원시,1472,2023-01-01
전북,무주군,540,2023-01-01
전북,부안군,689,2023-01-01
전북,순창군,311,2023-01-01
전북,완주군,1976,2023-01-01
전북,익산시,5514,2023-01-01
전북,임실군,620,2023-01-01
전북,장수군,316,2023-01-01
전북,전주시 덕진구,6726,2023-01-01
전북,전주시 완산구,8673,2023-01-01
전북,정읍시,1819,2023-01-01
전북,진안군,289,2023-01-01
전북,합계,37528,2023-01-01
제주,서귀포시,3487,2023-01-01
제주,제주시,10493,2023-01-01
제주,합계,13980,2023-01-01
충남,계룡시,851,2023-01-01
충남,공주시,1582,2023-01-01
충남,금산군,926,2023-01-01
충남,논산시,2789,2023-01-01
충남,당진시,3521,2023-01-01
충남,보령시,1937,2023-01-01
충남,부여군,1041,2023-01-01
충남,서산시,4603,2023-01-01
충남,서천군,1133,2023-01-01
충남,아산시,7877,2023-01-01
충남,예산군,1277,2023-01-01
충남,천안시 동남구,4909,2023-01-01
충남,천안시 서북구,11133,2023-01-01
충남,청양군,432,2023-01-01
충남,태안군,1253,2023-01-01
충남,합계,47595,2023-01-01
충남,홍성군,2331,2023-01-01
충북,괴산군,777,2023-01-01
충북,단양군,308,2023-01-01
충북,보은군,588,2023-01-01
충북,영동군,759,2023-01-01
충북,옥천군,1019,2023-01-01
충북,음성군,2152,2023-01-01
충북,제천시,2282,2023-01-01
충북,증평군,717,2023-01-01
충북,진천군,1754,2023-01-01
충북,청주시 상당구,3829,2023-01-01
충북,청주시 서원구,4166,2023-01-01
충북,청주시 청원구,4385,2023-01-01
충북,청주시 흥덕구,6146,2023-01-01
충북,충주시,4529,2023-01-01
충북,합계,33411,2023-01-01
강원,강릉시,1228,2023-02-01
강원,고성군,193,2023-02-01
강원,동해시,546,2023-02-01
강원,삼척시,280,2023-02-01
강원,속초시,426,2023-02-01
강원,양구군,139,2023-02-01
강원,양양군,109,2023-02-01
강원,영월군,248,2023-02-01
강원,원주시,2087,2023-02-01
강원,인제군,139,2023-02-01
강원,정선군,136,2023-02-01
강원,철원군,368,2023-02-01
강원,춘천시,1506,2023-02-01
강원,태백시,260,2023-02-01
강원,평창군,123,2023-02-01
강원,합계,8686,2023-02-01
강원,홍천군,421,2023-02-01
강원,화천군,193,2023-02-01
강원,횡성군,284,2023-02-01
검역,합계,233,2023-02-01
경기,가평군,277,2023-02-01
경기,고양시 덕양구,2745,2023-02-01
경기,고양시 일산동구,1869,2023-02-01
경기,고양시 일산서구,1788,2023-02-01
경기,과천시,588,2023-02-01
경기,광명시,1682,2023-02-01
경기,광주시,1921,2023-02-01
경기,구리시,1034,2023-02-01
경기,군포시,1523,2023-02-01
경기,김포시,3016,2023-02-01
경기,남양주시,4056,2023-02-01
경기,동두천시,625,2023-02-01
경기,부천시,4406,2023-02-01
경기,성남시 분당구,3928,2023-02-01
경기,성남시 수정구,1473,2023-02-01
경기,성남시 중원구,959,2023-02-01
경기,수원시 권선구,2092,2023-02-01
경기,수원시 영통구,2719,2023-02-01
경기,수원시 장안구,1663,2023-02-01
경기,수원시 팔달구,1289,2023-02-01
경기,시흥시,3105,2023-02-01
경기,안산시 단원구,1682,2023-02-01
경기,안산시 상록구,1413,2023-02-01
경기,안성시,979,2023-02-01
경기,안양시 동안구,2134,2023-02-01
경기,안양시 만안구,1126,2023-02-01
경기,양주시,1352,2023-02-01
경기,양평군,551,2023-02-01
경기,여주시,498,2023-02-01
경기,연천군,285,2023-02-01
경기,오산시,1665,2023-02-01
경기,용인시 기흥구,2646,2023-02-01
